"819","Machine-to-Machine (M2M)","Giao tiếp máy – máy","Công nghệ cho phép các thiết bị trao đổi dữ liệu trực tiếp mà không cần con người can thiệp.","IOT","","Cảm biến và bộ điều khiển M2M trao đổi thông tin để tự động điều chỉnh tốc độ bơm."
"820","Sensor","Cảm biến","Thiết bị dùng để đo và thu thập dữ liệu vật lý như nhiệt độ, áp suất, độ ẩm, ánh sáng,...","IOT","","Cảm biến nhiệt đo nhiệt độ lò nung và gửi dữ liệu về PLC."
"821","Actuator","Bộ truyền động","Thiết bị chuyển đổi tín hiệu điều khiển thành hành động vật lý, như đóng/mở van hoặc di chuyển cơ cấu","IOT","","Bộ truyền động điều khiển van nước mở khi cảm biến phát hiện áp suất giảm."
"822","Transducer","Bộ chuyển đổi tín hiệu","Thiết bị chuyển đổi một dạng năng lượng như cơ học, âm thanh, ánh sáng sang dạng điện và ngược lại","IOT","","Micro là một bộ chuyển đổi tín hiệu (transducer) biến dao động âm thanh thành tín hiệu điện."
"823","IoT Gateway","Cổng kết nối IoT","Thiết bị trung gian kết nối các cảm biến, thiết bị IoT với đám mây, đồng thời xử lý dữ liệu cục bộ","IOT","","Cổng IoT thu thập dữ liệu từ hàng chục cảm biến và gửi về máy chủ trung tâm."
"824","Edge Gateway","Cổng kết nối biên","Thiết bị đặt ở biên mạng có khả năng xử lý, lọc và phân tích dữ liệu trước khi truyền lên đám mây","IOT","","Edge Gateway trong nhà máy lọc dầu xử lý dữ liệu áp suất tại chỗ để giảm độ trễ."
"825","Embedded System","Hệ thống nhúng","Hệ thống máy tính chuyên dụng được tích hợp trong thiết bị để thực hiện chức năng cụ thể","IOT","","Bộ vi xử lý trong máy giặt là một hệ thống nhúng điều khiển chương trình giặt."
"826","System-on-a-Chip (SoC)","Hệ thống trên chip","Vi mạch tích hợp chứa CPU, GPU, bộ nhớ và các mô-đun giao tiếp trên cùng một chip","IOT","","Raspberry Pi dùng SoC Broadcom tích hợp cả xử lý và đồ họa trên một vi mạch duy nhất."
"827","Microcontroller Unit (MCU)","Vi điều khiển","Bộ xử lý nhỏ gọn tích hợp CPU, bộ nhớ và các cổng I/O để điều khiển thiết bị tự động","IOT","","Arduino Uno sử dụng vi điều khiển ATmega328 để điều khiển cảm biến và đèn LED."
"828","Radio Frequency Identification (RFID)","Nhận dạng qua tần số vô tuyến","Công nghệ dùng sóng radio để nhận dạng và theo dõi thẻ hoặc vật thể gắn chip RFID","IOT","","Thẻ RFID được sử dụng để kiểm soát ra vào trong khu vực nhà máy."
"829","Smart Grid","Lưới điện thông minh","Hệ thống điện tích hợp cảm biến, IoT và công nghệ thông tin để quản lý điện năng hiệu quả","IOT","","Lưới điện thông minh tự động điều chỉnh nguồn điện khi nhu cầu tiêu thụ tăng cao."
"830","Smart Factory","Nhà máy thông minh","Mô hình nhà máy ứng dụng IoT, AI và dữ liệu lớn để tự động hóa và tối ưu hóa sản xuất","IOT","","Nhà máy thông minh sử dụng cảm biến để tự động bảo trì máy móc trước khi hỏng hóc."
"831","Smart Manufacturing","Sản xuất thông minh","Phương pháp sản xuất sử dụng công nghệ số, phân tích dữ liệu và hệ thống tự động hóa để tăng hiệu suất","IOT","","Doanh nghiệp áp dụng sản xuất thông minh để giảm 20% thời gian chu kỳ sản xuất."
"832","Digital Twin","Bản sao số","Mô hình kỹ thuật số phản ánh chính xác trạng thái và hành vi của đối tượng hoặc quy trình thực tế","IOT","","Bản sao số mô phỏng hoạt động của turbine gió để tối ưu hóa hiệu suất bảo trì."
"833","Wearable Technology","Công nghệ đeo được","Thiết bị điện tử có thể đeo trên người để thu thập dữ liệu hoặc hỗ trợ tương tác số","IOT","","Đồng hồ thông minh theo dõi nhịp tim và gửi cảnh báo sức khỏe cho người dùng."
"834","Connected Vehicle","Phương tiện kết nối","Xe có khả năng giao tiếp với hệ thống khác qua mạng không dây, bao gồm xe khác và hạ tầng giao thông","IOT","","Xe ô tô kết nối tự động cập nhật tình trạng giao thông và điều chỉnh tuyến đường."
"835","Home Automation (Domotics)","Tự động hóa ngôi nhà","Ứng dụng IoT để điều khiển và giám sát các thiết bị trong gia đình như đèn, khóa, điều hòa,...","IOT","","Hệ thống domotics cho phép người dùng tắt đèn qua điện thoại dù đang ở xa."
"836","Beacon","Thiết bị phát tín hiệu định vị","Thiết bị nhỏ phát tín hiệu Bluetooth để định vị hoặc gửi thông tin đến các thiết bị gần đó","IOT","","Cửa hàng dùng beacon để gửi thông báo khuyến mãi đến điện thoại khách hàng."
"837","Telemetry","Viễn trắc","Quá trình thu thập và truyền dữ liệu từ thiết bị ở xa về trung tâm để giám sát","IOT","","Vệ tinh gửi dữ liệu viễn trắc về nhiệt độ và trạng thái pin về trạm điều khiển mặt đất."
"838","Asset","Tài sản (công nghiệp hoặc kỹ thuật số)","Bất kỳ thiết bị, hệ thống hoặc thành phần nào có giá trị trong mạng OT/IoT","IOT","","PLC, cảm biến và router công nghiệp đều được xem là tài sản cần bảo vệ."
"839","Device Provisioning","Cấu hình khởi tạo thiết bị","Quá trình đăng ký, xác thực và cấu hình ban đầu cho thiết bị IoT trước khi hoạt động","IOT","","Khi thêm cảm biến mới vào hệ thống, kỹ sư thực hiện cấu hình khởi tạo để gán danh tính và chứng chỉ bảo mật."
"840","Device Management","Quản lý thiết bị","Quy trình giám sát, cấu hình, cập nhật và bảo mật các thiết bị IoT trong hệ thống","IOT","","Nền tảng IoT sử dụng tính năng quản lý thiết bị để theo dõi tình trạng hoạt động và cập nhật firmware từ xa."
"841","Temperature Sensor","Cảm biến nhiệt độ","Thiết bị đo và giám sát nhiệt độ trong môi trường hoặc thiết bị công nghiệp","IOT","","Cảm biến nhiệt độ giám sát nhiệt của lò nung để đảm bảo an toàn vận hành."
"842","Thermistor","Điện trở nhiệt","Linh kiện điện có giá trị điện trở thay đổi theo nhiệt độ, được dùng để đo hoặc kiểm soát nhiệt","IOT","","Thermistor trong điều hòa không khí giúp tự động điều chỉnh công suất làm mát."
"843","Thermocouple","Cặp nhiệt điện","Cảm biến nhiệt gồm hai kim loại khác nhau tạo điện áp tỉ lệ với nhiệt độ chênh lệch","IOT","","Cặp nhiệt điện được dùng trong lò luyện kim để đo nhiệt độ lên đến hàng ngàn độ C."
"844","Resistor Temperature Detector (RTD)","Cảm biến nhiệt điện trở (RTD)","Thiết bị đo nhiệt dựa trên sự thay đổi điện trở của kim loại, thường là platinum","IOT","","RTD đo chính xác nhiệt độ trong quy trình sản xuất thực phẩm."
"845","Proximity Sensor","Cảm biến tiệm cận","Cảm biến phát hiện vật thể ở gần mà không cần tiếp xúc vật lý","IOT","","Cảm biến tiệm cận trong robot giúp phát hiện vật cản khi di chuyển."
"846","Photoelectric Sensor","Cảm biến quang điện","Thiết bị phát hiện vật thể, khoảng cách hoặc thay đổi bề mặt thông qua tia sáng hoặc tia hồng ngoại","IOT","","Cảm biến quang điện phát hiện sản phẩm đi qua băng chuyền trong nhà máy."
"847","Magnetic Sensor","Cảm biến từ tính","Cảm biến phát hiện trường từ hoặc sự thay đổi của từ trường","IOT","","Cảm biến từ tính trong cửa an ninh phát hiện khi cửa bị mở trái phép."
"848","Capacitive Sensor","Cảm biến điện dung","Thiết bị phát hiện thay đổi điện dung khi vật thể tiến gần, thường dùng cho chất lỏng hoặc vật rắn phi kim","IOT","","Cảm biến điện dung đo mức dầu trong bình chứa."
"849","Inductive Sensor","Cảm biến cảm ứng","Cảm biến phát hiện vật thể kim loại bằng cách tạo ra trường điện từ","IOT","","Cảm biến cảm ứng phát hiện vị trí chi tiết kim loại trên dây chuyền lắp ráp."
"850","Ultrasonic Sensor","Cảm biến siêu âm","Thiết bị đo khoảng cách hoặc phát hiện vật thể bằng cách sử dụng sóng siêu âm phản xạ","IOT","","Robot sử dụng cảm biến siêu âm để tránh va chạm khi di chuyển."
"851","Pressure Sensor","Cảm biến áp suất","Thiết bị đo áp lực chất khí hoặc chất lỏng và chuyển đổi thành tín hiệu điện","IOT","","Cảm biến áp suất theo dõi áp lực trong đường ống dầu để tránh quá tải."
"852","Piezoresistive Sensor","Cảm biến áp điện trở","Cảm biến hoạt động dựa trên thay đổi điện trở của vật liệu khi chịu áp lực cơ học","IOT","","Cảm biến piezoresistive được dùng trong hệ thống phanh ô tô để đo lực tác động."
"853","Water Quality Sensor","Cảm biến chất lượng nước","Thiết bị đo các thông số như pH, độ đục, clo dư, và TOC để đánh giá chất lượng nước","IOT","","Cảm biến chất lượng nước giám sát nước thải trong nhà máy xử lý nước."
"854","pH Sensor","Cảm biến pH","Thiết bị đo độ axit hoặc kiềm của dung dịch","IOT","","Cảm biến pH được lắp trong hồ nuôi tôm để đảm bảo môi trường nước ổn định."
"855","Turbidity Sensor","Cảm biến độ đục","Cảm biến đo mức độ trong suốt hoặc đục của chất lỏng dựa trên ánh sáng tán xạ","IOT","","Cảm biến độ đục theo dõi chất lượng nước uống trong hệ thống xử lý nước sạch."
"856","Residual Chlorine Sensor","Cảm biến clo dư","Thiết bị đo lượng clo còn lại trong nước sau khi khử trùng, nhằm đảm bảo an toàn tiêu chuẩn","IOT","","Cảm biến clo dư kiểm tra nồng độ clo trong nước cấp sinh hoạt."
"857","Total Organic Carbon (TOC) Sensor","Cảm biến tổng lượng cacbon hữu cơ","Cảm biến đo hàm lượng chất hữu cơ trong nước, đánh giá mức độ ô nhiễm","IOT","","Cảm biến TOC được dùng trong nhà máy dược phẩm để giám sát độ tinh khiết nước."
"858","Motion Sensor","Cảm biến chuyển động","Thiết bị phát hiện chuyển động của người hoặc vật thể trong phạm vi nhất định","IOT","","Cảm biến chuyển động bật đèn tự động khi có người đi qua hành lang."
"859","Accelerometer","Cảm biến gia tốc","Thiết bị đo tốc độ thay đổi vận tốc, hướng và độ rung của vật thể","IOT","","Điện thoại dùng cảm biến gia tốc để tự động xoay màn hình theo hướng người dùng."
"860","Gyroscope","Con quay hồi chuyển","Cảm biến đo và duy trì hướng hoặc góc quay của vật thể trong không gian","IOT","","Máy bay không người lái (drone) sử dụng con quay hồi chuyển để giữ thăng bằng."
"861","Global Navigation Satellite System (GNSS)","Hệ thống định vị vệ tinh toàn cầu","Tập hợp các hệ thống định vị dựa trên vệ tinh như GPS, GLONASS, Galileo,...","IOT","","Thiết bị GNSS cung cấp vị trí chính xác cho phương tiện vận tải biển."
"862","GPS (Global Positioning System)","Hệ thống định vị toàn cầu","Hệ thống vệ tinh của Hoa Kỳ cung cấp dịch vụ định vị và thời gian toàn cầu","IOT","","GPS giúp xe tải xác định lộ trình và giám sát vị trí theo thời gian thực."
